noiseLevel	SimRun	TimePoint	compound	Species	totFlux	cumulFlux
8	1	577	pnto_R[env]	BcaccaeAGORA	0	0
8	1	577	ppa[env]	BcaccaeAGORA	0.000638120308945486	0.0896605425535112
8	1	577	pro_L[env]	BcaccaeAGORA	-0.0000866528540405429	-0.0119891510258265
8	1	577	ptrc[env]	BcaccaeAGORA	0	0
8	1	577	pydx[env]	BcaccaeAGORA	0.0000420835442647921	0.00603130478129186
8	1	577	pydxn[env]	BcaccaeAGORA	-0.000042238590678075	-0.00605306924967749
8	1	577	q8[env]	BcaccaeAGORA	0	0
8	1	577	ribflv[env]	BcaccaeAGORA	0	0
8	1	577	ser_L[env]	BcaccaeAGORA	-0.0000870745771640963	-0.0118587474896585
8	1	577	sheme[env]	BcaccaeAGORA	0	0
8	1	577	so4[env]	BcaccaeAGORA	-0.000000155046413282853	-0.000021764468385633
8	1	577	succ[env]	BcaccaeAGORA	-0.00000357812263188779	-0.000842343760793899
8	1	577	sucr[env]	BcaccaeAGORA	-0.0000432134227600694	-0.00610189747004037
8	1	577	thm[env]	BcaccaeAGORA	0	0
8	1	577	thr_L[env]	BcaccaeAGORA	-0.0000374402545857968	-0.00528448396194539
8	1	577	trp_L[env]	BcaccaeAGORA	0	0
8	1	577	ttdca[env]	BcaccaeAGORA	-0.000000577507884033551	-0.000081067029016479
8	1	577	tyr_L[env]	BcaccaeAGORA	0	0
8	1	577	ura[env]	BcaccaeAGORA	-0.0000058299547957628	-0.00081837344157436
8	1	577	val_L[env]	BcaccaeAGORA	0	0
8	1	577	zn2[env]	BcaccaeAGORA	-0.000000155046413282853	-0.000021764468385633
8	1	577	26dap_M[env]	BhydrogenotrophicaAGORA	-0.0000066217085318628	-0.000751690544100141
8	1	577	3mop[env]	BhydrogenotrophicaAGORA	0	0
8	1	577	4abut[env]	BhydrogenotrophicaAGORA	0	0
8	1	577	ac[env]	BhydrogenotrophicaAGORA	0.00308539480698354	0.348078691857987
8	1	577	ala_L[env]	BhydrogenotrophicaAGORA	-0.0000556717302113085	-0.00631980597940364
8	1	577	amylopect900[env]	BhydrogenotrophicaAGORA	0	0
8	1	577	amylose300[env]	BhydrogenotrophicaAGORA	0	0
8	1	577	arg_L[env]	BhydrogenotrophicaAGORA	-0.0000206414627839073	-0.00234346610924372
8	1	577	asn_L[env]	BhydrogenotrophicaAGORA	-0.000164973136795812	-0.0182700511382729
8	1	577	asp_L[env]	BhydrogenotrophicaAGORA	-0.000187775681851115	-0.0211202861530875
8	1	577	but[env]	BhydrogenotrophicaAGORA	0	0
8	1	577	ca2[env]	BhydrogenotrophicaAGORA	-0.000000559189093480788	-0.0000634786553818898
8	1	577	cgly[env]	BhydrogenotrophicaAGORA	-0.00033196804794226	-0.0346431425848471
8	1	577	cit[env]	BhydrogenotrophicaAGORA	0	0
8	1	577	cl[env]	BhydrogenotrophicaAGORA	-0.000000559189093480788	-0.0000634786553818898
8	1	577	co2[env]	BhydrogenotrophicaAGORA	0.000519027359995501	0.0592317639083978
8	1	577	cobalt2[env]	BhydrogenotrophicaAGORA	-0.000000559189093480788	-0.0000634786553818898
8	1	577	csn[env]	BhydrogenotrophicaAGORA	0	0
8	1	577	cu2[env]	BhydrogenotrophicaAGORA	-0.000000559189093480788	-0.0000634786553818898
8	1	577	cys_L[env]	BhydrogenotrophicaAGORA	0.00032447829096334	0.0337929119424727
8	1	577	etoh[env]	BhydrogenotrophicaAGORA	-0.0000456508602977367	-0.00676413408709236
8	1	577	fe2[env]	BhydrogenotrophicaAGORA	-0.000000559189093480788	-0.0000634786553818898
8	1	577	fe3[env]	BhydrogenotrophicaAGORA	-0.000000559189093480788	-0.0000634786553818898
8	1	577	fol[env]	BhydrogenotrophicaAGORA	0	0
8	1	577	for[env]	BhydrogenotrophicaAGORA	0.00179140271382518	0.202867588895677
8	1	577	fru[env]	BhydrogenotrophicaAGORA	-0.00018341001177024	-0.0208630206839204
8	1	577	gal[env]	BhydrogenotrophicaAGORA	-0.000259584084822186	-0.0291923864517804
8	1	577	glc_D[env]	BhydrogenotrophicaAGORA	-0.000180255402471089	-0.0205041816084378
8	1	577	gln_L[env]	BhydrogenotrophicaAGORA	-0.000207796506154962	-0.023976380411438
8	1	577	glu_L[env]	BhydrogenotrophicaAGORA	-0.000149996048800374	-0.016869292554116
8	1	577	gly[env]	BhydrogenotrophicaAGORA	-0.000424598399687897	-0.0494043168025304
8	1	577	glyc[env]	BhydrogenotrophicaAGORA	0	0
8	1	577	gua[env]	BhydrogenotrophicaAGORA	0	0
8	1	577	h2[env]	BhydrogenotrophicaAGORA	0.0011919797104688	0.142491009882994
8	1	577	h2o[env]	BhydrogenotrophicaAGORA	-0.0024035819005082	-0.271578373816542
8	1	577	h2s[env]	BhydrogenotrophicaAGORA	0	0
8	1	577	h[env]	BhydrogenotrophicaAGORA	0.00253819344844832	0.289249693351557
8	1	577	his_L[env]	BhydrogenotrophicaAGORA	-0.00000663223441051438	-0.000752885432611568
8	1	577	ile_L[env]	BhydrogenotrophicaAGORA	-0.0000202318844422102	-0.00229670577485504
8	1	577	indole[env]	BhydrogenotrophicaAGORA	0	0
8	1	577	isobut[env]	BhydrogenotrophicaAGORA	0	0
8	1	577	k[env]	BhydrogenotrophicaAGORA	-0.000000559189093480788	-0.0000634786553818898
8	1	577	leu_L[env]	BhydrogenotrophicaAGORA	-0.0000314100811517251	-0.00356564486001738
8	1	577	lys_L[env]	BhydrogenotrophicaAGORA	-0.0000238837198927596	-0.00271125893188072
8	1	577	malttr[env]	BhydrogenotrophicaAGORA	-0.0000843372371767633	-0.00966478076495671
8	1	577	met_L[env]	BhydrogenotrophicaAGORA	-0.0000112526225480894	-0.00127738784107239
8	1	577	mg2[env]	BhydrogenotrophicaAGORA	-0.000000559189093480788	-0.0000634786553818898
8	1	577	mn2[env]	BhydrogenotrophicaAGORA	-0.000000559189093480788	-0.0000634786553818898
8	1	577	mqn7[env]	BhydrogenotrophicaAGORA	0	0
8	1	577	nac[env]	BhydrogenotrophicaAGORA	-0.00000111837818696142	-0.000126957310763778
8	1	577	nh4[env]	BhydrogenotrophicaAGORA	0.00183571331515082	0.205344024270548
8	1	577	ocdca[env]	BhydrogenotrophicaAGORA	0	0
8	1	577	orn[env]	BhydrogenotrophicaAGORA	-0.0000154257826365184	-0.00175085595338097
8	1	577	pac[env]	BhydrogenotrophicaAGORA	0	0
8	1	577	phe_L[env]	BhydrogenotrophicaAGORA	-0.0000129289295872783	-0.00146768074573642
8	1	577	pheme[env]	BhydrogenotrophicaAGORA	0	0
8	1	577	pi[env]	BhydrogenotrophicaAGORA	-0.0000838260067264015	-0.00951585475300074
8	1	577	pnto_R[env]	BhydrogenotrophicaAGORA	-0.00000111837818696088	-0.000126957310763779
8	1	577	ppa[env]	BhydrogenotrophicaAGORA	0	0
8	1	577	pro_L[env]	BhydrogenotrophicaAGORA	0	0
8	1	577	ptrc[env]	BhydrogenotrophicaAGORA	0	0
8	1	577	pydx[env]	BhydrogenotrophicaAGORA	-0.000000559189093480788	-0.0000634786553818898
8	1	577	pydxn[env]	BhydrogenotrophicaAGORA	0	0
8	1	577	q8[env]	BhydrogenotrophicaAGORA	0	0
8	1	577	ribflv[env]	BhydrogenotrophicaAGORA	-0.00000111837818696158	-0.00012695731076378
8	1	577	ser_L[env]	BhydrogenotrophicaAGORA	-0.000250586161204238	-0.0277097993665031
8	1	577	sheme[env]	BhydrogenotrophicaAGORA	0	0
8	1	577	so4[env]	BhydrogenotrophicaAGORA	-0.000000559189093480788	-0.0000634786553818898
8	1	577	succ[env]	BhydrogenotrophicaAGORA	0.000314507850526593	0.0359322966476371
8	1	577	sucr[env]	BhydrogenotrophicaAGORA	0	0
8	1	577	thm[env]	BhydrogenotrophicaAGORA	0	0
8	1	577	thr_L[env]	BhydrogenotrophicaAGORA	-0.000107746830093511	-0.0122546811047132
8	1	577	trp_L[env]	BhydrogenotrophicaAGORA	0	0
8	1	577	ttdca[env]	BhydrogenotrophicaAGORA	0	0
8	1	577	tyr_L[env]	BhydrogenotrophicaAGORA	-0.00000961291978894611	-0.00109125022217055
8	1	577	ura[env]	BhydrogenotrophicaAGORA	-0.0000210262661253276	-0.00238661792639243
8	1	577	val_L[env]	BhydrogenotrophicaAGORA	-0.0000294724602244337	-0.00334568783199552
8	1	577	zn2[env]	BhydrogenotrophicaAGORA	-0.000000559189093480788	-0.0000634786553818898
8	1	577	26dap_M[env]	BovatusAGORA	0	0
8	1	577	3mop[env]	BovatusAGORA	0	0
8	1	577	4abut[env]	BovatusAGORA	0	0
8	1	577	ac[env]	BovatusAGORA	0.012357860921293	1.01668915047486
8	1	577	ala_L[env]	BovatusAGORA	0	0
8	1	577	amylopect900[env]	BovatusAGORA	-0.0000033381877207124	-0.000281852084674623
8	1	577	amylose300[env]	BovatusAGORA	-0.0000102033039762887	-0.000861492143908583
8	1	577	arg_L[env]	BovatusAGORA	-0.000316588489020756	-0.0262377101703218
8	1	577	asn_L[env]	BovatusAGORA	-0.00183313855991527	-0.148185708515723
8	1	577	asp_L[env]	BovatusAGORA	0	0
8	1	577	but[env]	BovatusAGORA	0	0
8	1	577	ca2[env]	BovatusAGORA	-0.00000857656414527594	-0.00071079465016863
8	1	577	cgly[env]	BovatusAGORA	0	0
8	1	577	cit[env]	BovatusAGORA	0	0
8	1	577	cl[env]	BovatusAGORA	-0.00000857656414527594	-0.00071079465016863
8	1	577	co2[env]	BovatusAGORA	0.0170205075374054	1.40815028556963
8	1	577	cobalt2[env]	BovatusAGORA	-0.00000857656414527594	-0.00071079465016863
8	1	577	csn[env]	BovatusAGORA	0	0
8	1	577	cu2[env]	BovatusAGORA	-0.00000857656414527594	-0.00071079465016863
8	1	577	cys_L[env]	BovatusAGORA	0	0
8	1	577	etoh[env]	BovatusAGORA	0	0
8	1	577	fe2[env]	BovatusAGORA	-0.00000857656414527594	-0.00071079465016863
8	1	577	fe3[env]	BovatusAGORA	-0.00000857656414527594	-0.00071079465016863
8	1	577	fol[env]	BovatusAGORA	0	0
8	1	577	for[env]	BovatusAGORA	0.0000514593848716556	0.00426476790101178
8	1	577	fru[env]	BovatusAGORA	-0.00203800431622196	-0.167574729678501
8	1	577	gal[env]	BovatusAGORA	-0.00288443079079493	-0.235420709281377
8	1	577	glc_D[env]	BovatusAGORA	-0.00200295111871321	-0.164692483527137
8	1	577	gln_L[env]	BovatusAGORA	0	0
8	1	577	glu_L[env]	BovatusAGORA	0	0
8	1	577	gly[env]	BovatusAGORA	-0.00471802691070586	-0.394203831280448
8	1	577	glyc[env]	BovatusAGORA	0	0
8	1	577	gua[env]	BovatusAGORA	0	0
8	1	577	h2[env]	BovatusAGORA	0	0
8	1	577	h2o[env]	BovatusAGORA	0.0142411888697772	1.17719990669923
8	1	577	h2s[env]	BovatusAGORA	-0.000114874166737384	-0.00952035591134562
8	1	577	h[env]	BovatusAGORA	0.0305992703159871	2.53606760999533
8	1	577	his_L[env]	BovatusAGORA	0	0
8	1	577	ile_L[env]	BovatusAGORA	0	0
8	1	577	indole[env]	BovatusAGORA	0.000683251176716029	0.0569812777844756
8	1	577	isobut[env]	BovatusAGORA	0	0
8	1	577	k[env]	BovatusAGORA	-0.00000857656414527594	-0.000710794650168629
8	1	577	leu_L[env]	BovatusAGORA	-0.000481752199652565	-0.0399258817889942
8	1	577	lys_L[env]	BovatusAGORA	-0.000366316614676773	-0.0303589975623923
8	1	577	malttr[env]	BovatusAGORA	-0.000937133429770424	-0.0773818288156713
8	1	577	met_L[env]	BovatusAGORA	-0.000172587126986917	-0.0143033975461892
8	1	577	mg2[env]	BovatusAGORA	-0.00000857656414527594	-0.00071079465016863
8	1	577	mn2[env]	BovatusAGORA	-0.00000857656414527594	-0.00071079465016863
8	1	577	mqn7[env]	BovatusAGORA	0	0
8	1	577	nac[env]	BovatusAGORA	-0.0000171531282905519	-0.00142158930033725
8	1	577	nh4[env]	BovatusAGORA	0.00676785081603306	0.554037730761771
8	1	577	ocdca[env]	BovatusAGORA	0	0
8	1	577	orn[env]	BovatusAGORA	0	0
8	1	577	pac[env]	BovatusAGORA	0.000904190194402113	0.0789396951151251
8	1	577	phe_L[env]	BovatusAGORA	-0.00110248768487142	-0.0953738746979929
8	1	577	pheme[env]	BovatusAGORA	0	0
8	1	577	pi[env]	BovatusAGORA	-0.00127423357966863	-0.105603875415843
8	1	577	pnto_R[env]	BovatusAGORA	0	0
8	1	577	ppa[env]	BovatusAGORA	0.0246995937202352	2.04931608753234
8	1	577	pro_L[env]	BovatusAGORA	-0.000236592979462801	-0.0196079713532189
8	1	577	ptrc[env]	BovatusAGORA	0	0
8	1	577	pydx[env]	BovatusAGORA	0.00134211816899923	0.111137773313927
8	1	577	pydxn[env]	BovatusAGORA	-0.00135069473314451	-0.111848567964096
8	1	577	q8[env]	BovatusAGORA	0	0
8	1	577	ribflv[env]	BovatusAGORA	0	0
8	1	577	ser_L[env]	BovatusAGORA	-0.0027844482053656	-0.224619988548397
8	1	577	sheme[env]	BovatusAGORA	0	0
8	1	577	so4[env]	BovatusAGORA	-0.00000857656414527594	-0.00071079465016863
8	1	577	succ[env]	BovatusAGORA	-0.000114420275876414	-0.0122665469439064
8	1	577	sucr[env]	BovatusAGORA	-0.00138186760557242	-0.113648839356479
8	1	577	thm[env]	BovatusAGORA	0	0
8	1	577	thr_L[env]	BovatusAGORA	-0.00119725473364502	-0.0984378830624105
8	1	577	trp_L[env]	BovatusAGORA	-0.000743826579251561	-0.0620015482942908
8	1	577	ttdca[env]	BovatusAGORA	-0.0000319454884956317	-0.00264752667094848
8	1	577	tyr_L[env]	BovatusAGORA	0	0
8	1	577	ura[env]	BovatusAGORA	-0.000322490409234436	-0.0267268399946368
8	1	577	val_L[env]	BovatusAGORA	-0.000469187062036501	-0.0388845285798481
8	1	577	zn2[env]	BovatusAGORA	-0.00000857656414527594	-0.000710794650168629
8	1	577	26dap_M[env]	BthetaiotaomicronAGORA	0	0
8	1	577	3mop[env]	BthetaiotaomicronAGORA	0	0
8	1	577	4abut[env]	BthetaiotaomicronAGORA	0.00142998466707196	0.118898340320294
8	1	577	ac[env]	BthetaiotaomicronAGORA	0.00504881730138016	0.430557464356537
8	1	577	ala_L[env]	BthetaiotaomicronAGORA	0	0
8	1	577	amylopect900[env]	BthetaiotaomicronAGORA	-0.00000286404776326177	-0.000247325406071914
8	1	577	amylose300[env]	BthetaiotaomicronAGORA	-0.00000875407627613379	-0.000755959972997632
8	1	577	arg_L[env]	BthetaiotaomicronAGORA	-0.0002272283575129	-0.0192602946982856
8	1	577	asn_L[env]	BthetaiotaomicronAGORA	-0.000184978804375013	-0.0156791446463587
8	1	577	asp_L[env]	BthetaiotaomicronAGORA	0	0
8	1	577	but[env]	BthetaiotaomicronAGORA	0	0
8	1	577	ca2[env]	BthetaiotaomicronAGORA	-0.00000285209813149046	-0.000241749098229596
8	1	577	cgly[env]	BthetaiotaomicronAGORA	-0.0000786922105321944	-0.00667009690999316
8	1	577	cit[env]	BthetaiotaomicronAGORA	-0.00000570419626298092	-0.000483498196459193
8	1	577	cl[env]	BthetaiotaomicronAGORA	-0.00000285209813149046	-0.000241749098229596
8	1	577	co2[env]	BthetaiotaomicronAGORA	0.0128005379425346	1.0841521045861
8	1	577	cobalt2[env]	BthetaiotaomicronAGORA	-0.00000285209813149046	-0.000241749098229596
8	1	577	csn[env]	BthetaiotaomicronAGORA	0	0
8	1	577	cu2[env]	BthetaiotaomicronAGORA	-0.00000285209813149046	-0.000241749098229596
8	1	577	cys_L[env]	BthetaiotaomicronAGORA	0	0
8	1	577	etoh[env]	BthetaiotaomicronAGORA	0	0
8	1	577	fe2[env]	BthetaiotaomicronAGORA	-0.00000570419626298092	-0.000483498196459193
8	1	577	fe3[env]	BthetaiotaomicronAGORA	-0.00000285209813149046	-0.000241749098229596
8	1	577	fol[env]	BthetaiotaomicronAGORA	0	0
8	1	577	for[env]	BthetaiotaomicronAGORA	0.000031373079446395	0.00265924008052555
8	1	577	fru[env]	BthetaiotaomicronAGORA	-0.0017485360895605	-0.146930160464955
8	1	577	gal[env]	BthetaiotaomicronAGORA	-0.00247474026202954	-0.206375252888802
8	1	577	glc_D[env]	BthetaiotaomicronAGORA	-0.00171846167783788	-0.144402996074883
8	1	577	gln_L[env]	BthetaiotaomicronAGORA	0	0
8	1	577	glu_L[env]	BthetaiotaomicronAGORA	-0.00142998466707196	-0.118898340320294
8	1	577	gly[env]	BthetaiotaomicronAGORA	0	0
8	1	577	glyc[env]	BthetaiotaomicronAGORA	0	0
8	1	577	gua[env]	BthetaiotaomicronAGORA	0	0
8	1	577	h2[env]	BthetaiotaomicronAGORA	0	0
8	1	577	h2o[env]	BthetaiotaomicronAGORA	0.0115440134196722	0.974004810827136
8	1	577	h2s[env]	BthetaiotaomicronAGORA	-0.000123417143527467	-0.0104610647243915
8	1	577	h[env]	BthetaiotaomicronAGORA	0.0269097915109425	2.27994519936369
8	1	577	his_L[env]	BthetaiotaomicronAGORA	0	0
8	1	577	ile_L[env]	BthetaiotaomicronAGORA	0	0
8	1	577	indole[env]	BthetaiotaomicronAGORA	0.000594700647081744	0.0507013789466417
8	1	577	isobut[env]	BthetaiotaomicronAGORA	0	0
8	1	577	k[env]	BthetaiotaomicronAGORA	-0.00000285209813149046	-0.000241749098229596
8	1	577	leu_L[env]	BthetaiotaomicronAGORA	-0.00042422161951012	-0.0359578069329883
8	1	577	lys_L[env]	BthetaiotaomicronAGORA	-0.000262910670322182	-0.0222847933468936
8	1	577	malttr[env]	BthetaiotaomicronAGORA	-0.000804027552662323	-0.0678585811835342
8	1	577	met_L[env]	BthetaiotaomicronAGORA	0	0
8	1	577	mg2[env]	BthetaiotaomicronAGORA	-0.00000285209813149046	-0.000241749098229596
8	1	577	mn2[env]	BthetaiotaomicronAGORA	-0.00000285209813149046	-0.000241749098229596
8	1	577	mqn7[env]	BthetaiotaomicronAGORA	0	0
8	1	577	nac[env]	BthetaiotaomicronAGORA	-0.00000570419626298145	-0.000483498196459204
8	1	577	nh4[env]	BthetaiotaomicronAGORA	0	0
8	1	577	ocdca[env]	BthetaiotaomicronAGORA	-0.0000784605610311265	-0.00665046187101241
8	1	577	orn[env]	BthetaiotaomicronAGORA	0	0
8	1	577	pac[env]	BthetaiotaomicronAGORA	0.000803571713385303	0.0717396347835907
8	1	577	phe_L[env]	BthetaiotaomicronAGORA	-0.0009458956931295	-0.0838032778187714
8	1	577	pheme[env]	BthetaiotaomicronAGORA	-0.00000285209813149046	-0.000241749098229596
8	1	577	pi[env]	BthetaiotaomicronAGORA	-0.000747983343959823	-0.0634004478655703
8	1	577	pnto_R[env]	BthetaiotaomicronAGORA	0	0
8	1	577	ppa[env]	BthetaiotaomicronAGORA	0.0229544479753441	1.94115428755737
8	1	577	pro_L[env]	BthetaiotaomicronAGORA	-0.00237738841528922	-0.197681262890643
8	1	577	ptrc[env]	BthetaiotaomicronAGORA	0	0
8	1	577	pydx[env]	BthetaiotaomicronAGORA	0.00115599651262994	0.097848227115401
8	1	577	pydxn[env]	BthetaiotaomicronAGORA	-0.00115884861076143	-0.0980899762136306
8	1	577	q8[env]	BthetaiotaomicronAGORA	-0.00000285209813149128	-0.000241749098229759
8	1	577	ribflv[env]	BthetaiotaomicronAGORA	0	0
8	1	577	ser_L[env]	BthetaiotaomicronAGORA	0.000263995246810498	0.0217099148860292
8	1	577	sheme[env]	BthetaiotaomicronAGORA	0	0
8	1	577	so4[env]	BthetaiotaomicronAGORA	-0.00000285209813149046	-0.000241749098229596
8	1	577	succ[env]	BthetaiotaomicronAGORA	-0.0000981685760696832	-0.0108304051272302
8	1	577	sucr[env]	BthetaiotaomicronAGORA	-0.00118559384791547	-0.0996478387582782
8	1	577	thm[env]	BthetaiotaomicronAGORA	0	0
8	1	577	thr_L[env]	BthetaiotaomicronAGORA	-0.00102720249094284	-0.0863104634288963
8	1	577	trp_L[env]	BthetaiotaomicronAGORA	-0.000638177067557317	-0.0543865205370287
8	1	577	ttdca[env]	BthetaiotaomicronAGORA	-0.0000230369211583103	-0.00195265192824816
8	1	577	tyr_L[env]	BthetaiotaomicronAGORA	0	0
8	1	577	ura[env]	BthetaiotaomicronAGORA	-0.000190641552417126	-0.0161591296151672
8	1	577	val_L[env]	BthetaiotaomicronAGORA	-0.000330133237068688	-0.0279827020942179
8	1	577	zn2[env]	BthetaiotaomicronAGORA	-0.00000285209813149046	-0.000241749098229596
8	1	577	26dap_M[env]	CaerofaciensAGORA	-0.00000166466443371771	-0.00208365428900889
8	1	577	3mop[env]	CaerofaciensAGORA	0	0
8	1	577	4abut[env]	CaerofaciensAGORA	0	0
8	1	577	ac[env]	CaerofaciensAGORA	0.00148696876609358	0.151309699808339
8	1	577	ala_L[env]	CaerofaciensAGORA	-0.0000365749860599146	-0.00366344216942203
8	1	577	amylopect900[env]	CaerofaciensAGORA	0	0
8	1	577	amylose300[env]	CaerofaciensAGORA	0	0
8	1	577	arg_L[env]	CaerofaciensAGORA	-0.00051765522238465	-0.0503157196991013
8	1	577	asn_L[env]	CaerofaciensAGORA	-0.000206060952140943	-0.0206092876873999
8	1	577	asp_L[env]	CaerofaciensAGORA	-0.000234542644594594	-0.0237925732641655
8	1	577	but[env]	CaerofaciensAGORA	0	0
8	1	577	ca2[env]	CaerofaciensAGORA	-0.00000203363068883921	-0.000203693540998761
8	1	577	cgly[env]	CaerofaciensAGORA	0	0
8	1	577	cit[env]	CaerofaciensAGORA	0	0
8	1	577	cl[env]	CaerofaciensAGORA	-0.00000203363068883921	-0.000203693540998761
8	1	577	co2[env]	CaerofaciensAGORA	0.000900243227333885	0.0908235110668578
8	1	577	cobalt2[env]	CaerofaciensAGORA	-0.00000203363068883921	-0.000203693540998761
8	1	577	csn[env]	CaerofaciensAGORA	0	0
8	1	577	cu2[env]	CaerofaciensAGORA	-0.00000203363068883921	-0.000203693540998761
8	1	577	cys_L[env]	CaerofaciensAGORA	-0.0000107898001404796	-0.0010807333943892
8	1	577	etoh[env]	CaerofaciensAGORA	0.00141012019039851	0.14430298174726
8	1	577	fe2[env]	CaerofaciensAGORA	-0.00000203363068883921	-0.000203693540998761
8	1	577	fe3[env]	CaerofaciensAGORA	-0.00000203363068883921	-0.000203693540998761
8	1	577	fol[env]	CaerofaciensAGORA	0	0
8	1	577	for[env]	CaerofaciensAGORA	0.00278839827419403	0.284416842406206
8	1	577	fru[env]	CaerofaciensAGORA	-0.000229089671152549	-0.0234750547345602
8	1	577	gal[env]	CaerofaciensAGORA	-0.000324235476866151	-0.0328818137539432
8	1	577	glc_D[env]	CaerofaciensAGORA	-0.000225149382397415	-0.023071289284414
8	1	577	gln_L[env]	CaerofaciensAGORA	0	0
8	1	577	glu_L[env]	CaerofaciensAGORA	-0.000105115368202465	-0.0105286184360102
8	1	577	gly[env]	CaerofaciensAGORA	0.000039997818477707	0.00431538993621726
8	1	577	glyc[env]	CaerofaciensAGORA	-0.000275935903745765	-0.0282322227217852
8	1	577	gua[env]	CaerofaciensAGORA	0	0
8	1	577	h2[env]	CaerofaciensAGORA	0	0
8	1	577	h2o[env]	CaerofaciensAGORA	-0.00200047472429794	-0.200277662272981
8	1	577	h2s[env]	CaerofaciensAGORA	0	0
8	1	577	h[env]	CaerofaciensAGORA	0.00142982811497314	0.150082905629691
8	1	577	his_L[env]	CaerofaciensAGORA	-0.00000967274540883059	-0.000968846395915101
8	1	577	ile_L[env]	CaerofaciensAGORA	-0.0000319202020326689	-0.00319720734797795
8	1	577	indole[env]	CaerofaciensAGORA	0	0
8	1	577	isobut[env]	CaerofaciensAGORA	0	0
