noiseLevel	SimRun	TimePoint	compound	Species	totFlux	cumulFlux
5	1	577	ttdca[env]	BcaccaeAGORA	-0.000000638004867319997	-0.0000880315220758734
5	1	577	tyr_L[env]	BcaccaeAGORA	0	0
5	1	577	ura[env]	BcaccaeAGORA	-0.00000644067317310622	-0.000888680152243117
5	1	577	val_L[env]	BcaccaeAGORA	0	0
5	1	577	zn2[env]	BcaccaeAGORA	-0.000000171288339206848	-0.0000236342604682112
5	1	577	26dap_M[env]	BhydrogenotrophicaAGORA	-0.00000653449128900219	-0.000744654263430544
5	1	577	3mop[env]	BhydrogenotrophicaAGORA	0	0
5	1	577	4abut[env]	BhydrogenotrophicaAGORA	0	0
5	1	577	ac[env]	BhydrogenotrophicaAGORA	0.00309162265126151	0.349785309820771
5	1	577	ala_L[env]	BhydrogenotrophicaAGORA	-0.0000549384549861992	-0.00626064875174194
5	1	577	amylopect900[env]	BhydrogenotrophicaAGORA	0	0
5	1	577	amylose300[env]	BhydrogenotrophicaAGORA	0	0
5	1	577	arg_L[env]	BhydrogenotrophicaAGORA	-0.000020369585496162	-0.00232153599841481
5	1	577	asn_L[env]	BhydrogenotrophicaAGORA	-0.000186720845173762	-0.0208306796215318
5	1	577	asp_L[env]	BhydrogenotrophicaAGORA	-0.000163242511441253	-0.018431730229337
5	1	577	but[env]	BhydrogenotrophicaAGORA	0	0
5	1	577	ca2[env]	BhydrogenotrophicaAGORA	-0.000000551823784250332	-0.0000628844565599127
5	1	577	cgly[env]	BhydrogenotrophicaAGORA	-0.000395019940190013	-0.0413675623350329
5	1	577	cit[env]	BhydrogenotrophicaAGORA	0	0
5	1	577	cl[env]	BhydrogenotrophicaAGORA	-0.000000551823784250332	-0.0000628844565599127
5	1	577	co2[env]	BhydrogenotrophicaAGORA	0.000514672549818352	0.0590132167863182
5	1	577	cobalt2[env]	BhydrogenotrophicaAGORA	-0.000000551823784250332	-0.0000628844565599127
5	1	577	csn[env]	BhydrogenotrophicaAGORA	0	0
5	1	577	cu2[env]	BhydrogenotrophicaAGORA	-0.000000551823784250332	-0.0000628844565599127
5	1	577	cys_L[env]	BhydrogenotrophicaAGORA	0.000387628833876591	0.0405252903685798
5	1	577	etoh[env]	BhydrogenotrophicaAGORA	-0.0000494120282486625	-0.0071794987553671
5	1	577	fe2[env]	BhydrogenotrophicaAGORA	-0.000000551823784250332	-0.0000628844565599127
5	1	577	fe3[env]	BhydrogenotrophicaAGORA	-0.000000551823784250332	-0.0000628844565599127
5	1	577	fol[env]	BhydrogenotrophicaAGORA	0	0
5	1	577	for[env]	BhydrogenotrophicaAGORA	0.00174792754346017	0.198694657284851
5	1	577	fru[env]	BhydrogenotrophicaAGORA	-0.000201988155372892	-0.0230747193677203
5	1	577	gal[env]	BhydrogenotrophicaAGORA	-0.0002295917407827	-0.0258883454373798
5	1	577	glc_D[env]	BhydrogenotrophicaAGORA	-0.000180106142877181	-0.0205749624061928
5	1	577	gln_L[env]	BhydrogenotrophicaAGORA	-0.000201036855049719	-0.0233068490245961
5	1	577	glu_L[env]	BhydrogenotrophicaAGORA	-0.000161288170948015	-0.0183054666721623
5	1	577	gly[env]	BhydrogenotrophicaAGORA	-0.000404783243436012	-0.0474569527048828
5	1	577	glyc[env]	BhydrogenotrophicaAGORA	0	0
5	1	577	gua[env]	BhydrogenotrophicaAGORA	0	0
5	1	577	h2[env]	BhydrogenotrophicaAGORA	0.00110454013203058	0.133413170753776
5	1	577	h2o[env]	BhydrogenotrophicaAGORA	-0.00244641117383143	-0.27700784792365
5	1	577	h2s[env]	BhydrogenotrophicaAGORA	0	0
5	1	577	h[env]	BhydrogenotrophicaAGORA	0.00253396277081267	0.289918213075311
5	1	577	his_L[env]	BhydrogenotrophicaAGORA	-0.00000654487852698268	-0.000745837967058775
5	1	577	ile_L[env]	BhydrogenotrophicaAGORA	-0.0000199654019822178	-0.00227520721195013
5	1	577	indole[env]	BhydrogenotrophicaAGORA	0	0
5	1	577	isobut[env]	BhydrogenotrophicaAGORA	0	0
5	1	577	k[env]	BhydrogenotrophicaAGORA	-0.000000551823784250332	-0.0000628844565599127
5	1	577	leu_L[env]	BhydrogenotrophicaAGORA	-0.0000309963660715613	-0.00353226825550891
5	1	577	lys_L[env]	BhydrogenotrophicaAGORA	-0.0000235691376081003	-0.00268587989929558
5	1	577	malttr[env]	BhydrogenotrophicaAGORA	-0.0000807210905514652	-0.00927554860251368
5	1	577	met_L[env]	BhydrogenotrophicaAGORA	-0.0000111044096346287	-0.001265430713975
5	1	577	mg2[env]	BhydrogenotrophicaAGORA	-0.000000551823784250332	-0.0000628844565599127
5	1	577	mn2[env]	BhydrogenotrophicaAGORA	-0.000000551823784250332	-0.0000628844565599127
5	1	577	mqn7[env]	BhydrogenotrophicaAGORA	0	0
5	1	577	nac[env]	BhydrogenotrophicaAGORA	-0.00000110364756850064	-0.000125768913119826
5	1	577	nh4[env]	BhydrogenotrophicaAGORA	0.00190033120433869	0.213260163713111
5	1	577	ocdca[env]	BhydrogenotrophicaAGORA	0	0
5	1	577	orn[env]	BhydrogenotrophicaAGORA	-0.0000152226034206424	-0.0017344607195433
5	1	577	pac[env]	BhydrogenotrophicaAGORA	0	0
5	1	577	phe_L[env]	BhydrogenotrophicaAGORA	-0.0000127586373452813	-0.00145394236131557
5	1	577	pheme[env]	BhydrogenotrophicaAGORA	0	0
5	1	577	pi[env]	BhydrogenotrophicaAGORA	-0.0000827218999612736	-0.00942678056498712
5	1	577	pnto_R[env]	BhydrogenotrophicaAGORA	-0.00000110364756849984	-0.000125768913119826
5	1	577	ppa[env]	BhydrogenotrophicaAGORA	0	0
5	1	577	pro_L[env]	BhydrogenotrophicaAGORA	0	0
5	1	577	ptrc[env]	BhydrogenotrophicaAGORA	0	0
5	1	577	pydx[env]	BhydrogenotrophicaAGORA	-0.000000551823784250332	-0.0000628844565599127
5	1	577	pydxn[env]	BhydrogenotrophicaAGORA	0	0
5	1	577	q8[env]	BhydrogenotrophicaAGORA	0	0
5	1	577	ribflv[env]	BhydrogenotrophicaAGORA	-0.00000110364756850066	-0.000125768913119825
5	1	577	ser_L[env]	BhydrogenotrophicaAGORA	-0.000255909916975875	-0.0285042875674967
5	1	577	sheme[env]	BhydrogenotrophicaAGORA	0	0
5	1	577	so4[env]	BhydrogenotrophicaAGORA	-0.000000551823784250332	-0.0000628844565599127
5	1	577	succ[env]	BhydrogenotrophicaAGORA	0.000319610442086511	0.0367449377267292
5	1	577	sucr[env]	BhydrogenotrophicaAGORA	0	0
5	1	577	thm[env]	BhydrogenotrophicaAGORA	0	0
5	1	577	thr_L[env]	BhydrogenotrophicaAGORA	-0.000102294562504033	-0.0116842719338278
5	1	577	trp_L[env]	BhydrogenotrophicaAGORA	0	0
5	1	577	ttdca[env]	BhydrogenotrophicaAGORA	0	0
5	1	577	tyr_L[env]	BhydrogenotrophicaAGORA	-0.00000948630407401428	-0.00108103545639464
5	1	577	ura[env]	BhydrogenotrophicaAGORA	-0.0000207493206410889	-0.0023642715738193
5	1	577	val_L[env]	BhydrogenotrophicaAGORA	-0.0000290842663453577	-0.0033143701590468
5	1	577	zn2[env]	BhydrogenotrophicaAGORA	-0.000000551823784250332	-0.0000628844565599127
5	1	577	26dap_M[env]	BovatusAGORA	0	0
5	1	577	3mop[env]	BovatusAGORA	0	0
5	1	577	4abut[env]	BovatusAGORA	0	0
5	1	577	ac[env]	BovatusAGORA	0.0126818203000716	1.041046708932
5	1	577	ala_L[env]	BovatusAGORA	0	0
5	1	577	amylopect900[env]	BovatusAGORA	-0.00000342123051829978	-0.000287948743252128
5	1	577	amylose300[env]	BovatusAGORA	-0.0000102362562631073	-0.000861537131392502
5	1	577	arg_L[env]	BovatusAGORA	-0.000322011731104342	-0.0266119246784958
5	1	577	asn_L[env]	BovatusAGORA	-0.00212404621141659	-0.171697147509469
5	1	577	asp_L[env]	BovatusAGORA	0	0
5	1	577	but[env]	BovatusAGORA	0	0
5	1	577	ca2[env]	BovatusAGORA	-0.00000872348289064504	-0.000720932336296684
5	1	577	cgly[env]	BovatusAGORA	0	0
5	1	577	cit[env]	BovatusAGORA	0	0
5	1	577	cl[env]	BovatusAGORA	-0.00000872348289064504	-0.000720932336296684
5	1	577	co2[env]	BovatusAGORA	0.0175251577509309	1.44662368618905
5	1	577	cobalt2[env]	BovatusAGORA	-0.00000872348289064504	-0.000720932336296684
5	1	577	csn[env]	BovatusAGORA	0	0
5	1	577	cu2[env]	BovatusAGORA	-0.00000872348289064504	-0.000720932336296684
5	1	577	cys_L[env]	BovatusAGORA	0	0
5	1	577	etoh[env]	BovatusAGORA	0	0
5	1	577	fe2[env]	BovatusAGORA	-0.00000872348289064504	-0.000720932336296684
5	1	577	fe3[env]	BovatusAGORA	-0.00000872348289064504	-0.000720932336296684
5	1	577	fol[env]	BovatusAGORA	0	0
5	1	577	for[env]	BovatusAGORA	0.0000523408973438702	0.0043255940177801
5	1	577	fru[env]	BovatusAGORA	-0.00229771976327314	-0.18849362055543
5	1	577	gal[env]	BovatusAGORA	-0.00261172482766032	-0.212455989486545
5	1	577	glc_D[env]	BovatusAGORA	-0.00204880055076404	-0.16807351348162
5	1	577	gln_L[env]	BovatusAGORA	0	0
5	1	577	glu_L[env]	BovatusAGORA	0	0
5	1	577	gly[env]	BovatusAGORA	-0.00460461880335361	-0.384656353725453
5	1	577	glyc[env]	BovatusAGORA	0	0
5	1	577	gua[env]	BovatusAGORA	0	0
5	1	577	h2[env]	BovatusAGORA	0	0
5	1	577	h2o[env]	BovatusAGORA	0.0139670585588442	1.15100559110514
5	1	577	h2s[env]	BovatusAGORA	-0.000116841990701211	-0.00965613968522981
5	1	577	h[env]	BovatusAGORA	0.030654234130531	2.53276988058838
5	1	577	his_L[env]	BovatusAGORA	0	0
5	1	577	ile_L[env]	BovatusAGORA	0	0
5	1	577	indole[env]	BovatusAGORA	0.000806094157157163	0.0671224523003028
5	1	577	isobut[env]	BovatusAGORA	0	0
5	1	577	k[env]	BovatusAGORA	-0.00000872348289064504	-0.000720932336296684
5	1	577	leu_L[env]	BovatusAGORA	-0.00049000473849596	-0.0404953234102368
5	1	577	lys_L[env]	BovatusAGORA	-0.000372591712317803	-0.0307919918011318
5	1	577	malttr[env]	BovatusAGORA	-0.000918244165013817	-0.0755748012280278
5	1	577	met_L[env]	BovatusAGORA	-0.000175543588774443	-0.0145073992995137
5	1	577	mg2[env]	BovatusAGORA	-0.00000872348289064504	-0.000720932336296684
5	1	577	mn2[env]	BovatusAGORA	-0.00000872348289064504	-0.000720932336296684
5	1	577	mqn7[env]	BovatusAGORA	0	0
5	1	577	nac[env]	BovatusAGORA	-0.0000174469657812866	-0.00144186467259335
5	1	577	nh4[env]	BovatusAGORA	0.0072597251339935	0.594357787172087
5	1	577	ocdca[env]	BovatusAGORA	0	0
5	1	577	orn[env]	BovatusAGORA	0	0
5	1	577	pac[env]	BovatusAGORA	0.000834847138940977	0.0728922450285757
5	1	577	phe_L[env]	BovatusAGORA	-0.00103654151632399	-0.089560816575907
5	1	577	pheme[env]	BovatusAGORA	0	0
5	1	577	pi[env]	BovatusAGORA	-0.00129606152797763	-0.107110047335705
5	1	577	pnto_R[env]	BovatusAGORA	0	0
5	1	577	ppa[env]	BovatusAGORA	0.0249944086462011	2.06820833656961
5	1	577	pro_L[env]	BovatusAGORA	-0.000240645877933217	-0.0198876294220292
5	1	577	ptrc[env]	BovatusAGORA	0	0
5	1	577	pydx[env]	BovatusAGORA	0.00132173063606064	0.109285743925904
5	1	577	pydxn[env]	BovatusAGORA	-0.00133045411895128	-0.110006676262201
5	1	577	q8[env]	BovatusAGORA	0	0
5	1	577	ribflv[env]	BovatusAGORA	0	0
5	1	577	ser_L[env]	BovatusAGORA	-0.00291110769721882	-0.234848441048055
5	1	577	sheme[env]	BovatusAGORA	0	0
5	1	577	so4[env]	BovatusAGORA	-0.00000872348289064504	-0.000720932336296684
5	1	577	succ[env]	BovatusAGORA	-0.00011258471113317	-0.0121404394100489
5	1	577	sucr[env]	BovatusAGORA	-0.0014395893604376	-0.117977669526421
5	1	577	thm[env]	BovatusAGORA	0	0
5	1	577	thr_L[env]	BovatusAGORA	-0.00116365356922528	-0.0954538953156556
5	1	577	trp_L[env]	BovatusAGORA	-0.000867707231887527	-0.0722143242588548
5	1	577	ttdca[env]	BovatusAGORA	-0.0000324927229138068	-0.00268528693602555
5	1	577	tyr_L[env]	BovatusAGORA	0	0
5	1	577	ura[env]	BovatusAGORA	-0.000328014752726275	-0.0271080307013987
5	1	577	val_L[env]	BovatusAGORA	-0.000477224356847125	-0.0394391179340116
5	1	577	zn2[env]	BovatusAGORA	-0.00000872348289064504	-0.000720932336296684
5	1	577	26dap_M[env]	BthetaiotaomicronAGORA	0	0
5	1	577	3mop[env]	BthetaiotaomicronAGORA	0	0
5	1	577	4abut[env]	BthetaiotaomicronAGORA	0.00153829563591578	0.128625714291888
5	1	577	ac[env]	BthetaiotaomicronAGORA	0.0047614326184978	0.406783735908407
5	1	577	ala_L[env]	BthetaiotaomicronAGORA	0	0
5	1	577	amylopect900[env]	BthetaiotaomicronAGORA	-0.00000286845784454227	-0.000247540216395555
5	1	577	amylose300[env]	BthetaiotaomicronAGORA	-0.00000858237099768624	-0.000740635592046917
5	1	577	arg_L[env]	BthetaiotaomicronAGORA	-0.000225332314053021	-0.0190896256084777
5	1	577	asn_L[env]	BthetaiotaomicronAGORA	-0.000183435300491562	-0.0155402087999618
5	1	577	asp_L[env]	BthetaiotaomicronAGORA	0	0
5	1	577	but[env]	BthetaiotaomicronAGORA	0	0
5	1	577	ca2[env]	BthetaiotaomicronAGORA	-0.00000282829959653498	-0.000239606914052093
5	1	577	cgly[env]	BthetaiotaomicronAGORA	-0.0000780355853963295	-0.00661099192814361
5	1	577	cit[env]	BthetaiotaomicronAGORA	-0.00000565659919306997	-0.000479213828104186
5	1	577	cl[env]	BthetaiotaomicronAGORA	-0.00000282829959653498	-0.000239606914052093
5	1	577	co2[env]	BthetaiotaomicronAGORA	0.0128048794364334	1.08458067345986
5	1	577	cobalt2[env]	BthetaiotaomicronAGORA	-0.00000282829959653498	-0.000239606914052093
5	1	577	csn[env]	BthetaiotaomicronAGORA	0	0
5	1	577	cu2[env]	BthetaiotaomicronAGORA	-0.00000282829959653498	-0.000239606914052093
5	1	577	cys_L[env]	BthetaiotaomicronAGORA	0	0
5	1	577	etoh[env]	BthetaiotaomicronAGORA	0	0
5	1	577	fe2[env]	BthetaiotaomicronAGORA	-0.00000565659919306997	-0.000479213828104186
5	1	577	fe3[env]	BthetaiotaomicronAGORA	-0.00000282829959653498	-0.000239606914052093
5	1	577	fol[env]	BthetaiotaomicronAGORA	0	0
5	1	577	for[env]	BthetaiotaomicronAGORA	0.0000311112955618846	0.00263567605457301
5	1	577	fru[env]	BthetaiotaomicronAGORA	-0.00192647418648542	-0.161902466393778
5	1	577	gal[env]	BthetaiotaomicronAGORA	-0.00218974504337437	-0.182436901984993
5	1	577	glc_D[env]	BthetaiotaomicronAGORA	-0.00171777317555972	-0.144363062728375
5	1	577	gln_L[env]	BthetaiotaomicronAGORA	0	0
5	1	577	glu_L[env]	BthetaiotaomicronAGORA	-0.00153829563591578	-0.128625714291888
5	1	577	gly[env]	BthetaiotaomicronAGORA	0	0
5	1	577	glyc[env]	BthetaiotaomicronAGORA	0	0
5	1	577	gua[env]	BthetaiotaomicronAGORA	0	0
5	1	577	h2[env]	BthetaiotaomicronAGORA	0	0
5	1	577	h2o[env]	BthetaiotaomicronAGORA	0.0111975546961109	0.944707802371059
5	1	577	h2s[env]	BthetaiotaomicronAGORA	-0.000122387323700472	-0.0103683672645187
5	1	577	h[env]	BthetaiotaomicronAGORA	0.0263824437900563	2.23361885987813
5	1	577	his_L[env]	BthetaiotaomicronAGORA	0	0
5	1	577	ile_L[env]	BthetaiotaomicronAGORA	0	0
5	1	577	indole[env]	BthetaiotaomicronAGORA	0.000684396999894135	0.0584048927927461
5	1	577	isobut[env]	BthetaiotaomicronAGORA	0	0
5	1	577	k[env]	BthetaiotaomicronAGORA	-0.00000282829959653498	-0.000239606914052093
5	1	577	leu_L[env]	BthetaiotaomicronAGORA	-0.000420681820886324	-0.0356391780502596
5	1	577	lys_L[env]	BthetaiotaomicronAGORA	-0.000260716885785547	-0.0220873236063392
5	1	577	malttr[env]	BthetaiotaomicronAGORA	-0.000769882258517915	-0.0649217707579735
5	1	577	met_L[env]	BthetaiotaomicronAGORA	0	0
5	1	577	mg2[env]	BthetaiotaomicronAGORA	-0.00000282829959653498	-0.000239606914052093
5	1	577	mn2[env]	BthetaiotaomicronAGORA	-0.00000282829959653498	-0.000239606914052093
5	1	577	mqn7[env]	BthetaiotaomicronAGORA	0	0
5	1	577	nac[env]	BthetaiotaomicronAGORA	-0.00000565659919307339	-0.000479213828104186
5	1	577	nh4[env]	BthetaiotaomicronAGORA	0	0
5	1	577	ocdca[env]	BthetaiotaomicronAGORA	-0.0000778058688297226	-0.00659153087893218
5	1	577	orn[env]	BthetaiotaomicronAGORA	0	0
5	1	577	pac[env]	BthetaiotaomicronAGORA	0.000727929755487293	0.0651585717415804
5	1	577	phe_L[env]	BthetaiotaomicronAGORA	-0.00086906615259906	-0.0771153165693955
5	1	577	pheme[env]	BthetaiotaomicronAGORA	-0.00000282829959653498	-0.000239606914052093
5	1	577	pi[env]	BthetaiotaomicronAGORA	-0.000741742006201907	-0.0628386445858107
5	1	577	pnto_R[env]	BthetaiotaomicronAGORA	0	0
5	1	577	ppa[env]	BthetaiotaomicronAGORA	0.0228886302393457	1.93407171275984
5	1	577	pro_L[env]	BthetaiotaomicronAGORA	-0.00250083184082325	-0.207730043326109
5	1	577	ptrc[env]	BthetaiotaomicronAGORA	0	0
5	1	577	pydx[env]	BthetaiotaomicronAGORA	0.00111266258571598	0.0942713170012847
5	1	577	pydxn[env]	BthetaiotaomicronAGORA	-0.00111549088531251	-0.0945109239153368
5	1	577	q8[env]	BthetaiotaomicronAGORA	-0.00000282829959653935	-0.000239606914052247
5	1	577	ribflv[env]	BthetaiotaomicronAGORA	0	0
5	1	577	ser_L[env]	BthetaiotaomicronAGORA	0.000387804436161665	0.0319675320873843
5	1	577	sheme[env]	BthetaiotaomicronAGORA	0	0
5	1	577	so4[env]	BthetaiotaomicronAGORA	-0.00000282829959653498	-0.000239606914052093
5	1	577	succ[env]	BthetaiotaomicronAGORA	-0.0000943942526228711	-0.0105128737423098
5	1	577	sucr[env]	BthetaiotaomicronAGORA	-0.00120699303124391	-0.101330665330778
5	1	577	thm[env]	BthetaiotaomicronAGORA	0	0
5	1	577	thr_L[env]	BthetaiotaomicronAGORA	-0.000975640545446983	-0.0819877481579436
5	1	577	trp_L[env]	BthetaiotaomicronAGORA	-0.00072751064354201	-0.0620573796511627
5	1	577	ttdca[env]	BthetaiotaomicronAGORA	-0.000022844696014512	-0.00193534911266168
5	1	577	tyr_L[env]	BthetaiotaomicronAGORA	0	0
5	1	577	ura[env]	BthetaiotaomicronAGORA	-0.000189050797316847	-0.0160159405317856
5	1	577	val_L[env]	BthetaiotaomicronAGORA	-0.000327378532630011	-0.0277347421137712
5	1	577	zn2[env]	BthetaiotaomicronAGORA	-0.00000282829959653498	-0.000239606914052093
5	1	577	26dap_M[env]	CaerofaciensAGORA	-0.00000191740315152728	-0.000656635832329861
5	1	577	3mop[env]	CaerofaciensAGORA	0	0
5	1	577	4abut[env]	CaerofaciensAGORA	0	0
5	1	577	ac[env]	CaerofaciensAGORA	0.00168803059548293	0.168773014311954
5	1	577	ala_L[env]	CaerofaciensAGORA	-0.000042128006172227	-0.00414866688201481
5	1	577	amylopect900[env]	CaerofaciensAGORA	0	0
5	1	577	amylose300[env]	CaerofaciensAGORA	0	0
5	1	577	arg_L[env]	CaerofaciensAGORA	-0.00060314673936057	-0.057741904621437
5	1	577	asn_L[env]	CaerofaciensAGORA	-0.00026640281999878	-0.0262633972985401
5	1	577	asp_L[env]	CaerofaciensAGORA	-0.0002329052514258	-0.0232061978802143
5	1	577	but[env]	CaerofaciensAGORA	0	0
5	1	577	ca2[env]	CaerofaciensAGORA	-0.00000234238793888001	-0.000230672850434324
5	1	577	cgly[env]	CaerofaciensAGORA	0	0
5	1	577	cit[env]	CaerofaciensAGORA	0	0
5	1	577	cl[env]	CaerofaciensAGORA	-0.00000234238793888001	-0.000230672850434324
5	1	577	co2[env]	CaerofaciensAGORA	0.00103563096552503	0.101098659300129
5	1	577	cobalt2[env]	CaerofaciensAGORA	-0.00000234238793888001	-0.000230672850434324
5	1	577	csn[env]	CaerofaciensAGORA	0	0
5	1	577	cu2[env]	CaerofaciensAGORA	-0.00000234238793888001	-0.000230672850434324
5	1	577	cys_L[env]	CaerofaciensAGORA	-0.0000124279682887813	-0.00122387706267444
5	1	577	etoh[env]	CaerofaciensAGORA	0.00158740170867975	0.15961214227982
5	1	577	fe2[env]	CaerofaciensAGORA	-0.00000234238793888001	-0.000230672850434324
5	1	577	fe3[env]	CaerofaciensAGORA	-0.00000234238793888001	-0.000230672850434324
5	1	577	fol[env]	CaerofaciensAGORA	0	0
5	1	577	for[env]	CaerofaciensAGORA	0.00315930644526973	0.316633510734799
5	1	577	fru[env]	CaerofaciensAGORA	-0.000288185361134235	-0.0290069041391944
5	1	577	gal[env]	CaerofaciensAGORA	-0.000327568607222301	-0.0325937517680189
5	1	577	glc_D[env]	CaerofaciensAGORA	-0.000256965334089685	-0.0258644949337438
5	1	577	gln_L[env]	CaerofaciensAGORA	0	0
5	1	577	glu_L[env]	CaerofaciensAGORA	-0.000121074574660814	-0.0119231391131083
5	1	577	gly[env]	CaerofaciensAGORA	0.0000370036581005648	0.00395987777002575
5	1	577	glyc[env]	CaerofaciensAGORA	-0.000310317771311487	-0.0312861270157948
5	1	577	gua[env]	CaerofaciensAGORA	0	0
5	1	577	h2[env]	CaerofaciensAGORA	0	0
5	1	577	h2o[env]	CaerofaciensAGORA	-0.00231580122407001	-0.227979145821832
5	1	577	h2s[env]	CaerofaciensAGORA	0	0
5	1	577	h[env]	CaerofaciensAGORA	0.00159806050977547	0.163076649408249
5	1	577	his_L[env]	CaerofaciensAGORA	-0.0000111413160245111	-0.00109717057636166
5	1	577	ile_L[env]	CaerofaciensAGORA	-0.0000367665066515175	-0.00362067902973972
5	1	577	indole[env]	CaerofaciensAGORA	0	0
5	1	577	isobut[env]	CaerofaciensAGORA	0	0
